customer_id,name,email,phone,age,gender,city,state,signup_date,customer_segment,is_active
2062,Jeffery Rowe,williamsangela@example.com,(436)489-6205x39376,69,Other,Port Andrewmouth,Colorado,2025-12-19,Occasional,False
2063,Richard Hardy,jeff46@example.com,(312)676-0801x080,39,Other,Port Stephanieborough,Rhode Island,2025-12-12,Premium,False
2064,Cheryl Stevenson,carolyngutierrez@example.net,(227)660-1848,75,M,Tracyshire,Nebraska,2024-07-23,Premium,True
2065,Gary Chen,btaylor@example.org,904.238.8487,37,M,Kevinmouth,Idaho,2024-06-16,Regular,True
2066,Charles Adams,matthewhunt@example.org,+1-948-900-2672x456,46,F,Garnerfort,Alaska,2024-12-07,Premium,True
2067,Emily Ramirez,richard63@example.net,638-878-9744x3712,21,Other,New Eric,Connecticut,2023-01-10,Occasional,True
2068,Patrick Johnson,carrieaustin@example.net,001-446-567-5993x542,55,Other,Jessicabury,Nevada,2025-11-03,Premium,True
2069,Mary Campbell,kingchris@example.com,9695019855,30,M,North Amanda,Iowa,2024-11-19,Premium,False
2070,Jonathan Steele,timothycasey@example.net,987-849-9199,61,Other,Lake Thomasview,Arizona,2024-10-03,Premium,False
2071,Jay Roberts,sjohnson@example.org,2706954495,30,F,Shellytown,Oregon,2023-07-06,Regular,True
2072,Amanda Henry,egonzalez@example.net,+1-503-300-5682x6723,60,F,West Nicholas,Oklahoma,2023-11-07,Regular,True
2073,Wendy George,roachderek@example.com,(294)846-9589,63,F,Wrightport,California,2025-05-04,Regular,False
2074,Joshua Wallace,elizabeth92@example.com,4913283850,41,M,North Cynthia,Idaho,2024-05-06,Regular,True
2075,Daniel Lara,samantha38@example.com,4199617432,40,F,East Colleen,Florida,2024-08-18,Regular,True
2076,John Martinez,amber84@example.org,351-500-4388,31,Other,Pamelaton,Wisconsin,2023-08-11,Regular,False
2077,Isaiah Mueller,buchananvictoria@example.net,(233)971-1356x5786,69,F,East Amyland,Wyoming,2025-06-13,Regular,True
2078,Jeffrey Larson,christina87@example.com,(319)863-3150x2887,69,Other,Byrdberg,Georgia,2023-11-10,Regular,False
2079,Paige Roberts,epowers@example.com,(674)399-3074,26,Other,East Ruthmouth,Georgia,2024-02-23,Occasional,True
2080,Kyle Armstrong,udixon@example.org,(440)752-6886,27,M,East Nancyberg,New Jersey,2024-11-06,Regular,False
2081,Kimberly Hanna,perezjessica@example.net,849.661.5572x231,73,Other,Port Leah,Montana,2023-09-06,Regular,True
2082,Joseph Mitchell,johnwalker@example.org,284.232.0920x042,55,F,North Katrina,Ohio,2025-05-07,Premium,True
2083,Julie Kelly,jacobhernandez@example.com,627.389.6727,44,Other,New Dustinville,Texas,2024-07-11,Regular,False
2084,Samuel Arias DDS,laralaura@example.com,941.682.2691x8318,29,Other,North Michael,New Jersey,2023-04-27,Regular,True
2085,Ashley Moses,gmcconnell@example.com,001-830-689-1953x167,30,M,Kathyberg,Ohio,2023-07-26,Regular,True
2086,James Pierce,ericasimmons@example.org,4249101020,53,F,North Kathryn,Arizona,2024-06-13,Premium,True
2087,Garrett Horton,xperry@example.com,(595)930-6556,71,Other,Herrerachester,New York,2023-09-02,Regular,False
2088,Tiffany Sexton,scott00@example.net,739-383-4119x5440,53,Other,Seanside,California,2024-03-22,Regular,True
2089,Vincent Rice,fhunt@example.org,001-864-930-0582x6887,19,M,Kimfurt,Oklahoma,2024-12-04,Premium,True
2090,Amy Briggs,bmarks@example.net,+1-502-332-0164,37,Other,Whiteburgh,Iowa,2023-05-07,Occasional,False
2091,Christina Wilson,cartermichael@example.com,+1-218-906-6234x19885,25,Other,Port George,Tennessee,2025-06-11,Occasional,True
2092,Thomas Saunders,joelhall@example.com,(494)535-5717x62063,44,M,West Joshua,Texas,2025-10-16,Regular,True
2093,Mandy Simon,michellecross@example.net,001-593-907-1993x5269,19,M,Hoffmanhaven,West Virginia,2025-09-05,Regular,False
2094,Paul Potter,richard35@example.com,303-602-8188x55644,22,Other,Willisburgh,Rhode Island,2025-03-25,Occasional,True
2095,Samuel Riddle,patrick58@example.org,577-498-6326,55,F,Brittanyshire,New Jersey,2024-08-02,Occasional,False
2096,Mallory Beck,carterthomas@example.org,+1-920-778-7621x584,73,F,New Robert,Nebraska,2023-11-28,Occasional,False
2097,Christopher York DDS,holmesaaron@example.com,907.914.4203,62,M,Hollyberg,North Dakota,2023-03-04,Regular,True
2098,Joseph Frye,allenwilson@example.org,(805)716-0373x549,72,F,South Rebecca,Nevada,2023-04-28,Premium,True
2099,Christine Miller,kelly13@example.org,714-760-2141x94047,27,F,Cliffordbury,Arkansas,2023-04-20,Regular,True
2100,David Obrien,james16@example.net,+1-236-997-3632x3022,40,M,North Amanda,Tennessee,2023-04-04,Premium,True
2101,Tyler Small,hugheslarry@example.net,+1-359-571-4176x5837,41,F,North Kenneth,Texas,2025-04-18,Occasional,True
2102,Morgan Jackson,carlos13@example.net,696.428.7125x954,21,F,Lake Kristenberg,Georgia,2025-08-25,Regular,True
2103,Michele Estes,lynchchristina@example.com,001-858-775-9871,50,M,Frankburgh,Arizona,2025-01-07,Occasional,True
2104,Carolyn Roberson,ulong@example.net,(780)452-2301x54069,66,M,Camachobury,Maryland,2025-06-16,Occasional,True
2105,Stacey Golden,yburns@example.com,677-695-6550,52,F,South Jennifer,Illinois,2024-01-21,Regular,True
2106,Daniel Williams,ojohnson@example.org,001-578-783-4542x1257,35,Other,Hillshire,Oregon,2025-09-28,Occasional,True
2107,Diane Mccarthy,jeffrey61@example.net,586-905-7231x675,24,Other,North Matthew,South Carolina,2023-07-04,Occasional,True
2108,David Jackson,teresa84@example.net,001-648-456-3347,70,M,Forbesfurt,Nevada,2025-06-25,Premium,True
2109,Scott Rivera,wlogan@example.net,+1-644-250-7491x84119,51,F,East Kyleshire,New Mexico,2024-07-28,Regular,False
2110,Brandon Fuller,ntaylor@example.net,758.957.5916x517,44,F,Adamfurt,Wisconsin,2025-02-16,Premium,True
2111,Wendy Smith DDS,spratt@example.com,361.494.1853,31,M,North Andrewburgh,Arkansas,2024-02-14,Occasional,True
2112,Emily Andrews,garzalisa@example.com,+1-767-778-4734x892,71,M,Johnsonberg,Tennessee,2024-12-20,Occasional,True
2113,Kaitlyn Hernandez,tsmith@example.net,867-834-2858x1098,44,F,Jacquelinebury,Idaho,2023-04-29,Premium,True
2114,Jonathan Wells,lauren65@example.com,654.542.3027,70,M,Johnview,Alabama,2024-09-23,Premium,False
2115,Michele Gibson,biancabutler@example.net,+1-749-990-6970x1010,40,F,East Anthonystad,Indiana,2024-03-25,Occasional,True
2116,Michael Gates,smitherika@example.com,768.596.7724x5376,26,F,Port David,Delaware,2024-11-02,Occasional,True
2117,Edwin Cook,lisaparker@example.net,660-895-0225,29,Other,South Carolinestad,California,2024-06-29,Regular,True
2118,Natasha Gonzales,jacobodonnell@example.org,735.689.5336,65,M,Garretttown,Maryland,2024-07-20,Premium,True
2119,Benjamin Harmon,garciabrandon@example.com,671.574.8392x96248,72,Other,Collinsmouth,Mississippi,2024-12-25,Premium,True
2120,Brendan Brooks,markhunt@example.com,395-392-5476,37,M,Hendersonchester,California,2024-10-26,Premium,True
2121,Hunter Baker,douglas61@example.org,5222072321,23,F,Georgetown,Nebraska,2025-12-13,Occasional,True
2122,Jasmine Daniel,ycamacho@example.com,849.486.6835x0605,22,M,North Anna,Ohio,2023-09-14,Regular,False
2123,Joshua Briggs,samanthahoward@example.org,667.754.7580x9531,20,M,North Kennethbury,Alaska,2025-08-17,Premium,True
2124,Michelle James,grahampatricia@example.org,444-422-4969,68,Other,Port Monicaport,Maine,2023-09-03,Occasional,True
2125,David Patterson,james23@example.net,+1-625-477-8712x27813,48,M,North Dylan,Virginia,2025-01-09,Regular,True
2126,Derek Clark DDS,urobinson@example.net,(976)950-8251,22,F,New Sara,Massachusetts,2025-03-01,Occasional,True
2127,Jennifer Mckee,erica63@example.net,511.436.4016x12915,66,M,East Nicoleville,Tennessee,2024-11-16,Premium,True
2128,Joshua Miller,oscarrojas@example.org,8752459074,55,M,Rodneyshire,Oklahoma,2023-07-23,Premium,True
2129,Christina Allen,stephanie74@example.org,001-745-446-4727,19,M,South Ashley,Iowa,2024-07-01,Premium,True
2130,Stephanie Marshall,perezjaime@example.com,235.317.6122,55,F,Nicoleburgh,Kentucky,2025-12-13,Regular,True
2131,Kelsey Eaton,watkinsjacqueline@example.net,+1-276-411-3739,72,Other,North Kennethview,Colorado,2023-02-22,Occasional,True
2132,David Lewis,layers@example.org,832-514-9424x0386,50,Other,Thomasborough,Pennsylvania,2024-07-08,Premium,True
2133,Tammy Kelly,obriggs@example.net,404-919-6468x67686,70,Other,Reynoldschester,Arkansas,2023-11-30,Premium,True
2134,Paula Carlson,nmartinez@example.com,+1-532-455-3257x4070,63,M,Danielchester,Idaho,2024-01-16,Regular,True
2135,Patrick Alvarez,whitekathy@example.org,(707)398-2784,75,Other,Larrymouth,Montana,2025-07-22,Premium,True
2136,Alexis Rogers,todd93@example.org,001-333-379-7999x8752,31,Other,Davisstad,Rhode Island,2023-11-05,Occasional,False
2137,James Anderson,kylelewis@example.org,941.412.1469x051,41,Other,Colemouth,Oklahoma,2023-06-06,Occasional,True
2138,Bonnie Ruiz,amanda12@example.com,001-611-292-4828x89684,46,Other,Alvaradotown,Oklahoma,2024-07-30,Premium,True
2139,Courtney West,parkerjoe@example.org,001-774-501-3163x94679,71,F,Christensenburgh,Vermont,2024-02-27,Regular,False
2140,Michelle Vaughan,hollyleach@example.net,671.915.8837x391,31,Other,Johnstad,Oklahoma,2025-09-04,Premium,False
2141,Justin Hatfield,goodheather@example.com,(720)574-4848x35703,25,F,New Timothy,Oklahoma,2023-06-29,Premium,False
2142,Christopher Vega,troycontreras@example.com,361.265.3179,25,Other,Janicemouth,Mississippi,2025-08-19,Premium,False
2143,Michael Rocha,kimberly01@example.net,640.822.2124,66,F,West Patrickton,Virginia,2024-12-16,Occasional,True
2144,Marilyn Harvey,pamelawarner@example.org,001-576-891-2966x676,53,Other,Lestershire,Pennsylvania,2025-05-18,Premium,True
2145,Wendy Smith,steven24@example.org,(657)765-2847,38,F,West Bradley,Idaho,2025-02-01,Premium,False
2146,Edward Castro,anthonytucker@example.net,855.268.9612x0972,36,F,Jacobchester,Washington,2023-08-01,Occasional,True
2147,Kylie Paul,leah26@example.net,001-996-988-9223x9551,61,F,East Josephbury,Montana,2024-08-29,Premium,False
2148,Louis Jordan,james12@example.org,(686)790-6018x926,36,F,Starkside,Vermont,2023-10-14,Premium,True
2149,Shannon Tanner,pedrothompson@example.com,477.833.5585x60672,75,F,Tiffanyton,North Dakota,2023-01-14,Occasional,True
2150,Suzanne Burgess,larsonwilliam@example.com,+1-964-345-9776,29,M,Lake Timothy,Alabama,2024-08-02,Occasional,False
2151,Tracy Alvarado,michellebyrd@example.org,334.629.6550x17835,61,M,West Christina,Oklahoma,2025-12-24,Regular,False
2152,Morgan Clark,courtney84@example.org,001-482-489-2866,51,Other,Miguelbury,Kansas,2024-05-03,Occasional,True
2153,Shelly Rose,dicksonkathleen@example.com,(920)965-0199,25,M,Adamsmouth,New Jersey,2024-09-08,Regular,False
2154,Tyler Anderson,lisasantos@example.net,(633)691-9670,62,Other,North Alexander,New Hampshire,2023-04-11,Premium,True
2155,Michelle Scott,opeterson@example.org,(252)204-2324x7757,22,F,Port Andreabury,Vermont,2024-01-01,Premium,True
2156,Edgar Evans,nedwards@example.org,994-490-8885,30,Other,West Elizabethstad,West Virginia,2024-03-01,Regular,True
2157,Andrew Long,dalton43@example.com,(746)923-4651x4606,32,F,Taylortown,Utah,2024-02-24,Occasional,False
2158,Lindsey Scott,robert61@example.org,976.933.9558x8434,35,Other,Williamfurt,North Dakota,2024-10-17,Occasional,True
2159,David Goodman,williamsdiana@example.com,827.763.2096,66,Other,Ramirezville,Illinois,2023-05-28,Regular,True
2160,Amanda Turner,williamsabigail@example.org,(255)543-2864x0781,48,Other,East Erikaview,New Mexico,2024-01-28,Occasional,False
2161,Elizabeth Spears,thomaspowers@example.net,230.339.8012x5898,49,Other,Thomasburgh,Kansas,2023-01-06,Regular,True
2162,Austin Johns,petersoncarlos@example.com,(630)368-8288,67,F,Jonathanfort,South Dakota,2024-02-16,Premium,True
2163,Emily Dixon,brittany67@example.net,466-660-6223x31101,34,F,Smithchester,Arkansas,2023-04-19,Regular,True
2164,Isaiah Collier,bbriggs@example.net,664-965-1058,58,M,Natashaville,Alaska,2024-01-25,Premium,True
2165,Ivan Harrison,ihale@example.com,431-437-7297x552,65,M,Morenoland,New Jersey,2024-02-09,Premium,False
2166,Jerry Wallace,theresahaynes@example.com,(882)627-6609x29459,61,M,Ramirezfort,New Jersey,2024-04-03,Premium,False
2167,Leslie Griffin,fperez@example.com,489-446-9860x6358,56,Other,Anthonyton,Alaska,2024-02-22,Regular,True
2168,April Buchanan,morenotroy@example.org,556-932-5126,37,Other,North Andrea,Indiana,2023-02-04,Occasional,True
2169,Valerie Robinson,kcarney@example.com,001-489-374-0774x61865,66,M,West Adam,South Dakota,2023-12-13,Occasional,False
2170,Donald Chapman,adamjones@example.net,001-371-233-1000,68,F,Luisburgh,West Virginia,2023-01-08,Premium,True
2171,Theresa Smith,cbender@example.com,001-633-464-3941x2608,60,F,South Amymouth,West Virginia,2023-06-23,Regular,True
2172,James Hooper,katherinesanchez@example.net,+1-502-943-3238x34230,52,F,South Jessica,Connecticut,2023-05-28,Occasional,True
2173,Timothy Chen,danameyers@example.com,001-862-580-3724x643,66,M,Alexanderview,Utah,2024-02-08,Regular,True
2174,Scott Beck,nhoward@example.com,(398)614-5654x7585,42,F,South Steven,South Dakota,2025-10-29,Regular,False
2175,Benjamin Cunningham,byrdstephanie@example.net,+1-784-233-7569,46,F,Hobbsberg,Ohio,2023-03-01,Premium,True
2176,Grace Anderson,virginiamoyer@example.net,(864)936-7133x5080,29,Other,Jarvisview,Ohio,2023-04-05,Occasional,True
2177,Brenda Mcconnell,hardydavid@example.net,001-876-668-2864x721,74,Other,New James,Nevada,2023-11-23,Premium,False
2178,Misty Reese,fuentesmichele@example.net,3652556421,45,M,Smithshire,Missouri,2022-12-30,Regular,False
2179,Kevin Morales,candiceerickson@example.net,+1-783-891-5023,49,M,Williamsburgh,Louisiana,2024-02-29,Occasional,False
2180,Diana Mccarthy,reyeskerri@example.org,(616)779-0210x53817,60,Other,Sextonhaven,Idaho,2024-09-09,Occasional,False
2181,Aaron Fields,amanda38@example.net,468.761.6751x29086,48,Other,Lake Christinahaven,Ohio,2023-06-29,Premium,True
2182,Cynthia Taylor,amanda26@example.org,888-512-8636,43,F,Port Alyssa,Delaware,2025-10-28,Regular,False
2183,Brandi Alvarado,williamssusan@example.org,424-726-1163,57,Other,Kingmouth,Nebraska,2025-11-16,Regular,True
2184,Tanner Cervantes,williamrodriguez@example.net,793.732.9903x46281,38,M,New Amanda,Montana,2023-04-30,Premium,True
2185,Kelly Davis,wilsonantonio@example.org,818.995.5326x2730,26,F,Lake Matthew,Massachusetts,2023-01-27,Regular,True
2186,Bryce Liu,heathergraham@example.org,(631)953-8832,66,Other,Joyshire,South Dakota,2024-01-20,Regular,False
2187,Ian Young,pauljoel@example.net,677-263-3291,24,F,Michaelbury,West Virginia,2024-06-11,Regular,True
2188,Theresa Dunn,margaretburton@example.org,001-850-373-8938x295,44,F,New Christina,Connecticut,2025-07-12,Premium,True
2189,Jeffrey Holland,schroederian@example.com,(618)252-5551,33,M,Dayshire,Georgia,2024-10-22,Occasional,True
2190,Susan Singleton,johnsonbrittney@example.org,702-216-3093x9660,55,M,West Debra,Oregon,2025-02-09,Occasional,True
2191,Tammy Boone,sloanjill@example.org,+1-658-562-7389,73,F,New Heather,Georgia,2023-10-26,Premium,True
2192,Brent Howe,jesus75@example.net,369.271.1696x584,28,M,East Jeff,Minnesota,2023-04-17,Occasional,True
2193,Kelly Wright,riverabrenda@example.com,984.821.7024,20,F,Port Joeberg,New York,2024-07-21,Occasional,False
2194,Patrick Williams,hfowler@example.org,2188788075,54,Other,Kevinfurt,New Mexico,2023-08-04,Regular,True
2195,Joseph Carpenter,christopher09@example.com,(708)422-2740x42571,19,Other,Hallchester,Louisiana,2025-11-11,Regular,True
2196,Leslie Campbell,hstephenson@example.com,780.983.4799x0274,38,F,Medinaburgh,South Carolina,2024-06-05,Occasional,False
2197,Ralph Garcia,leekaren@example.net,2237152710,38,Other,South Michaelside,Wyoming,2025-11-04,Premium,False
2198,Lisa Dixon,sstanley@example.net,+1-272-726-2139x3752,24,Other,West Bryanmouth,New Hampshire,2025-04-02,Occasional,True
2199,Luis Whitaker,hhodge@example.org,001-855-478-2910x392,39,F,Briannatown,Mississippi,2023-11-10,Occasional,True
2200,Michael Thomas,amybutler@example.net,619-321-6392,28,Other,Lake Jordan,South Dakota,2023-05-30,Regular,True
2201,Claire Ortiz,roberto89@example.com,276.496.9228x9647,45,M,New Dawnburgh,Iowa,2025-10-29,Regular,True
2202,Gary Patterson MD,taylormartin@example.com,975-928-3882x5463,71,Other,Stevefurt,Oklahoma,2025-11-17,Premium,True
2203,Joshua Perez,jeffreycruz@example.net,001-678-356-4073x830,34,M,Holmesbury,Indiana,2025-11-15,Regular,False
2204,Chelsea Hansen,gina54@example.com,890.824.8876,69,M,Angelicamouth,Louisiana,2024-08-18,Occasional,True
2205,Gregory Simmons,john09@example.net,+1-653-421-3634x24119,63,Other,Blakemouth,Missouri,2024-04-12,Premium,True
2206,Tiffany Sandoval,dennis59@example.org,+1-547-940-7216x51092,35,M,Gallaghershire,Arizona,2024-09-05,Occasional,False
2207,Darrell Ortega,hoffmanralph@example.org,697.275.4466,45,M,Adamston,Virginia,2024-10-20,Regular,True
2208,Cheryl Wheeler,lori80@example.org,001-248-613-9054x741,59,F,West Adrian,Nevada,2024-06-25,Occasional,True
2209,Monica Gutierrez,april76@example.org,001-465-424-3673,45,Other,Rogersfort,Maine,2025-09-12,Occasional,True
2210,Jeffrey Francis,andrewsmichael@example.com,(302)205-5672,30,F,West George,Texas,2025-11-08,Regular,True
2211,Teresa Rice,garzasarah@example.org,330.225.1137,57,Other,Melaniehaven,Rhode Island,2023-10-15,Regular,True
2212,Anthony Sellers,danielshaw@example.org,401-595-4092,74,M,East Sarah,Alaska,2024-12-23,Occasional,True
2213,Laurie Henry,dawsondaniel@example.com,361-362-6175,54,F,Nicolemouth,Ohio,2023-01-26,Premium,False
2214,Matthew Clark,annevargas@example.net,347-878-4405x01771,35,Other,Harrisport,Utah,2023-10-23,Occasional,False
2215,Jimmy Owens,kathryn42@example.com,(834)765-0475x8951,54,Other,Claytonshire,California,2023-05-04,Occasional,True
2216,William Calderon,youngdonna@example.org,001-430-860-2958x47907,51,M,Travisstad,Alaska,2025-04-29,Regular,False
2217,Heather Jenkins,kevin90@example.org,+1-727-411-5320x41889,27,M,East Courtney,Vermont,2025-12-26,Premium,True
2218,Kristen Herman,audrey94@example.net,(294)292-9735,72,F,Lake Veronicamouth,North Carolina,2025-05-24,Regular,True
2219,Kathryn Bruce,rose29@example.net,(883)209-2561,73,M,Macdonaldfort,New York,2025-07-11,Occasional,True
2220,Dustin Berg,kristen43@example.net,001-605-958-4632x9319,72,F,Lake Andrea,Wyoming,2024-09-14,Regular,True
2221,Tammy Carter,phart@example.org,819-495-1907x2068,59,M,Lake Marymouth,Arizona,2024-10-04,Regular,True
2222,Yolanda Campbell,hernandezsusan@example.org,807.539.8781,43,M,Huntertown,Tennessee,2025-07-29,Premium,True
2223,Robert Potts,ryanwilliams@example.net,508-826-0025x75422,30,M,Port Diane,New Hampshire,2025-03-05,Premium,True
2224,Brandon Wilkerson,alan21@example.org,669.745.9732x42850,47,F,South Gabrielview,Michigan,2024-08-06,Occasional,False
2225,Willie Keller,woodwilliam@example.org,001-466-687-4717x14712,45,Other,South Sarah,West Virginia,2023-03-02,Premium,True
2226,Gregg Rodriguez,kathryn83@example.org,+1-271-797-6946x902,28,F,West Brandonborough,Connecticut,2023-06-12,Premium,True
2227,Kim Oneill,fsmith@example.org,836-941-6113x42444,34,F,Wellsport,Nebraska,2023-07-18,Occasional,True
2228,Kristen Wood,crystal04@example.net,001-267-491-3978x76406,59,M,New Amy,Connecticut,2024-08-31,Occasional,False
2229,Kelly Jones,dianelittle@example.com,(972)225-3768x28901,68,M,Jessicafurt,New Hampshire,2025-08-10,Premium,True
2230,Angela Cox,wwilliams@example.com,724-464-3664,38,Other,New Jaclyn,California,2024-10-29,Regular,True
2231,Devon Morse,clewis@example.net,001-492-671-8329x682,75,F,Murrayville,Massachusetts,2024-04-16,Regular,True
2232,Jill Acevedo,kyle21@example.com,001-307-700-5989x6591,43,Other,Michealside,Rhode Island,2025-02-09,Premium,True
2233,Christine Mullins,bryan81@example.net,8843973222,25,Other,Gutierrezberg,Arkansas,2024-09-02,Occasional,True
2234,Melissa Hernandez,gutierrezbrittney@example.org,291-481-7304x38439,51,Other,Robertoton,Minnesota,2024-10-16,Occasional,True
2235,Caleb Cooper,amyrobles@example.net,639-273-8441x4806,49,M,Lake Kenneth,North Dakota,2023-08-24,Premium,True
2236,Maria Brown,kimberlyhanna@example.net,(241)748-9575x33339,67,F,Mcdonaldberg,Nebraska,2024-09-15,Regular,False
2237,Andrew Le,bfischer@example.com,998.353.8885,69,Other,Port Sarahfurt,Minnesota,2023-07-18,Occasional,True
2238,Joshua Brown,jgarner@example.net,001-231-883-5905,45,M,North Angela,Alaska,2023-08-22,Premium,True
2239,Daniel Tapia,jennifer75@example.org,(589)785-7381,29,M,Jenniferview,Alabama,2025-01-25,Regular,False
2240,Adam Warren,scott50@example.com,477-866-0506x2460,44,F,Amandafurt,South Carolina,2023-06-27,Occasional,True
2241,Kenneth Martin,ysimpson@example.net,4624173306,49,Other,Blackberg,Tennessee,2024-08-26,Regular,True
2242,William Lucas,kayla71@example.net,623.938.2072x1965,38,Other,Stewartshire,New Hampshire,2025-07-09,Regular,False
2243,Jasmine Paul,kmartin@example.com,+1-277-736-6477,61,M,South Rhondastad,West Virginia,2023-07-13,Regular,True
2244,Valerie Hernandez,stephengarcia@example.com,(521)697-4540x5617,41,F,Robertshire,North Dakota,2024-11-25,Occasional,True
2245,Jacqueline Lee,jasonross@example.com,001-348-668-4402x066,70,F,Patricialand,Alabama,2023-12-12,Premium,True
2246,Jennifer Miller,dalexander@example.net,417.781.5144x4825,71,Other,West Zachary,Maryland,2024-09-30,Occasional,True
2247,Scott Miller,xlittle@example.net,(550)224-7280x9487,62,Other,East Emilyfort,New York,2024-01-22,Premium,True
2248,Danielle Weber,watkinspeggy@example.net,(674)655-6825x6278,53,F,Lake Joseview,South Carolina,2025-08-24,Regular,True
2249,Hailey Castillo,valeriedixon@example.com,929.552.7002x9877,75,Other,Port Haley,Florida,2023-11-26,Premium,True
2250,Sandra Best,michaelreed@example.org,001-632-441-5658x48157,72,F,West Jonathanville,Iowa,2023-01-04,Regular,True
2251,Kelly Thompson,logan30@example.org,+1-462-846-9669x889,43,F,Kimstad,North Dakota,2025-09-10,Regular,True
2252,Kendra Hernandez,perryjuan@example.com,638.672.7486x4159,70,M,New Mollyfort,North Carolina,2023-12-07,Regular,True
2253,Christina Morris,mweaver@example.org,(880)465-0155x4823,73,M,South Anthony,Georgia,2023-08-19,Regular,True
2254,Chelsea Coleman,patelbrett@example.net,(586)470-8827x6936,74,Other,East Alan,South Dakota,2023-02-14,Regular,True
2255,Stephen Potter,logandanielle@example.org,2394829104,35,M,Port Chloe,Georgia,2024-10-21,Regular,False
2256,Kenneth Dixon,daniel50@example.com,420-642-5339,65,F,Smithfurt,Missouri,2023-05-06,Regular,False
2257,Alexander Barnes,dharvey@example.com,(879)724-3601,74,M,New Cynthiamouth,Indiana,2024-10-13,Premium,True
2258,Heather Mcclure,atapia@example.org,9838988862,50,M,South Elizabeth,Georgia,2023-09-19,Regular,False
2259,Wesley Ray,sergio29@example.com,231.277.8739,56,Other,Woodshaven,South Carolina,2023-03-03,Occasional,True
2260,Michelle Smith,christopher31@example.com,(286)374-3200x4451,47,Other,Charlesland,Illinois,2025-02-06,Premium,True
2261,Mason Flowers,jason45@example.org,+1-603-894-4002x964,59,Other,Thomasland,Massachusetts,2023-05-18,Premium,False
2262,Gary Ferguson,csoto@example.com,629.523.3217,68,Other,New Jamesview,Illinois,2023-06-16,Premium,True
2263,Kristina Chavez,gelliott@example.org,(936)673-8151,43,M,East Thomasburgh,Kentucky,2024-04-15,Occasional,True
2264,Tina Salinas,michelle18@example.org,881.384.0341,38,Other,East Angelaview,Arkansas,2024-02-20,Premium,True
2265,Brenda Peters,mary38@example.com,838.908.9961x239,28,M,Angelburgh,Rhode Island,2023-07-24,Occasional,True
2266,Trevor Wade,lfinley@example.net,274-770-3860,72,Other,Barnetttown,Arizona,2025-10-08,Occasional,False
2267,Kaitlin Rangel,michael23@example.com,353.839.5781,68,F,Lake Emilyburgh,Connecticut,2024-04-22,Regular,False
2268,Jason Swanson,jill05@example.com,734-344-4203x2963,73,Other,Murphychester,Virginia,2024-05-31,Premium,True
2269,Michael Myers,mwright@example.net,001-861-238-4811x934,29,Other,Jessicastad,New York,2024-01-21,Occasional,True
2270,Maria Malone,neil43@example.net,+1-916-577-8278x43413,69,F,Jacksonfort,Hawaii,2024-04-19,Premium,True
2271,Darius Cook,zfrancis@example.net,973.403.5775,44,F,East Cheryltown,Indiana,2024-03-22,Premium,False
2272,Juan Howard,michael98@example.com,001-625-720-9587x9569,74,F,Port Tonya,Utah,2025-09-21,Occasional,True
2273,Michael Smith,kyle75@example.com,(691)209-2604,19,M,Port Stephanie,Louisiana,2023-04-15,Occasional,True
2274,Matthew Walker,tamara10@example.org,321.778.9315x2962,23,F,Pearsonshire,Nevada,2025-08-12,Premium,True
2275,Nathan Mclaughlin,pwhite@example.com,+1-485-622-4967x099,62,M,Obrienmouth,Wisconsin,2025-01-28,Premium,False
2276,Tiffany Schultz,nwatson@example.org,753.534.1308x418,57,F,West Amandamouth,Minnesota,2024-07-25,Occasional,True
2277,Megan Lara,reidkaren@example.net,927-582-1299x706,27,M,Fitzgeraldport,Texas,2025-12-07,Regular,True
2278,Clarence Monroe,parsonsjoseph@example.org,001-219-454-2516x527,54,M,Joseburgh,Kansas,2023-06-23,Premium,False
2279,Robert Wiley,bthomas@example.net,001-847-606-7879x55328,67,F,Ashleyview,New Jersey,2024-06-01,Occasional,False
2280,Becky Mccall,candice88@example.org,+1-269-427-2767x2421,25,M,Lopezfurt,Oregon,2025-03-07,Occasional,True
2281,Mark Hanson,stephaniewood@example.org,833.241.8969,30,F,Hoganside,Maine,2025-01-04,Regular,False
2282,Emily Hill DDS,michael45@example.org,(269)449-8709x267,42,M,South Richardshire,Hawaii,2023-04-03,Regular,True
2283,Bradley Rodriguez,linda09@example.net,(324)240-1436x42720,56,M,Tammyside,Rhode Island,2024-05-14,Regular,True
2284,Diana Strickland,ahodge@example.com,(748)700-0237x941,44,M,Gonzalezside,Alaska,2025-10-09,Regular,True
2285,Robert Salinas,ihicks@example.com,(632)334-8885,19,F,New Anitahaven,Ohio,2024-12-21,Regular,True
2286,Nicholas Mullen,palmerbrenda@example.org,833.655.6528x068,57,F,Port Sarah,California,2024-11-08,Premium,True
2287,Kelly Murray,cmoran@example.com,9418390743,55,Other,North Donna,Georgia,2024-05-05,Occasional,False
2288,David Osborne,meganking@example.org,001-909-657-0040x24681,23,M,South Donald,Alabama,2025-05-06,Regular,True
2289,Crystal Bullock,joe67@example.org,360.218.0218x721,73,F,Port Michael,Minnesota,2024-02-11,Occasional,False
2290,Angela Palmer,cynthia64@example.net,(902)782-0274x5879,61,M,Port Michael,Tennessee,2024-05-29,Occasional,False
2291,Tracy Fox,patelbenjamin@example.com,+1-386-434-7712x82772,63,F,Melissatown,Missouri,2023-05-27,Occasional,True
